subject,subjectLabel,abstract
http://dbpedia.org/resource/Formstone,Formstone,"Formstone (dt. etwa Formstein, jedoch nicht zu verwechseln mit Formstein) war ein Verfahren zur Fassadenverkleidung mittels Kunststein, das in den USA in den 1940er und 1950er Jahren populär war."
http://dbpedia.org/resource/Formwork,Schalung (Beton),"Die Schalung ist die Gussform, in die Frischbeton zur Herstellung von Betonbauteilen eingebracht wird. Nach dem Erhärten des Betons wird sie im Regelfall entfernt. Die Schalung ist die entsprechende Hohlform zum Betonbauteil. Die Geometrie der Schalung wird im Schalplan, die Konstruktion im Schalungsplan dargestellt. Dabei hat Schalung als solches entsprechend DIN EN 12812 ausschließlich formgebenden Charakter. Tragende Elemente auch bei industriell vorgefertigten Teilen sind im Sinne der Norm Traggerüste. Durch den Begriff Schalung werden nur flächige Verkleidungen der tragenden Konstruktion (Traggerüst) erfasst. Schalungen müssen die Anforderungen an Formgebung, Oberflächenbeschaffenheit, Ebenheit usw. erfüllen. Ihre Unterkonstruktionen (Traggerüst) müssen einerseits standsicher sein, um die Frischbetonlasten (vertikal und horizontal) abtragen zu können und andererseits ausreichend steif, um hohe Maßgenauigkeit und keine unerwünschten Verformungen zu erhalten. Die Oberflächenausbildung des Betonbauteils wird durch die Struktur der Schalhaut bestimmt. Moderne industriell vorgefertigte Bauhilfskonstruktionen bestehen demnach aus Schalung (Schalhaut) und deren Unterkonstruktion (Traggerüst). Das spiegelt sich u. a. darin wider, dass diese Konstruktionen entsprechend dem Technischen Regelwerk zu bemessen sind."
http://dbpedia.org/resource/Geotextile,Geotextilie,"Geotextilien sind flächige oder dreidimensionale Textilien, die meist wasserdurchlässig sind. Sie dienen als Baustoff im Bereich des Tief-, Wasser- und Verkehrswegebaus und sind für geotechnische Sicherungsarbeiten ein wichtiges Hilfsmittel. Aquatextilien sind eine technische Modifikation von Geotextilien und werden zur Reinigung von Niederschlagswasser im Straßenbau eingesetzt. Geotextilien bestehen entweder aus natürlichen (wie Schilf, Jute und Kokos) Fasern oder künstlichen (wie Polypropylen, Polyamid, Polyester und Polyethylen) Stoffen und werden zum Trennen, Dränen (Drainagieren), Filtern, Bewehren, Schützen, Verpacken und Erosionsschutz eingesetzt. Sie kommen in Form von Geweben, Vliesstoffen und Verbundstoffen zum Einsatz. Aufgrund der begrenzten Haltbarkeit werden Geotextilen aus Jute- oder Kokosfasern nur verwendet, wenn die spätere Verrottung erwünscht ist."
http://dbpedia.org/resource/Steel,Stahl,"Stahl ist ein Werkstoff, der überwiegend aus Eisen mit geringem Kohlenstoffanteil besteht. Stahl lässt sich warm oder kalt umformen, er kann also geschmiedet, gebogen, gewalzt und gezogen werden. Häufig wird Stahl als Eisen-Kohlenstoff-Legierung mit einem Kohlenstoff-Massenanteil von maximal 2 % definiert. Eisen-Kohlenstoff-Legierungen mit höheren Kohlenstoffanteilen werden Gusseisen genannt und sind nicht plastisch umformbar, lassen sich also nicht schmieden oder walzen. Neben Kohlenstoff enthält Stahl immer auch Rückstände von unerwünschtem Phosphor, Schwefel und einige weitere Verunreinigungen. Moderne Stahlsorten enthalten zusätzlich weitere Elemente, die gezielt zulegiert wurden, um die Eigenschaften des Stahls zu verbessern. Entscheidend für die Eigenschaften des Stahls sind Mengenanteile der Begleit- und der nachträglich hinzugefügten Legierungselemente sowie die Kristallstruktur nach Verformung und . Stahl ist einer der vielseitigsten Konstruktionswerkstoffe und ist nahezu unbegrenzt wiederverwertbar. Seine Produktion (im Jahr 2016: 1629 Millionen Tonnen) übertrifft die Menge aller übrigen metallischen Werkstoffe zusammen um mehr als das Zehnfache. Stahl ist in großen Mengen und zu geringen Kosten verfügbar. Seine Eigenschaften lassen sich durch Legieren und Wärmebehandeln in weiten Bereichen variieren. Es gibt etwa 3.500 Stahlsorten. Stahl lässt sich durch Gießen und vor allem gut durch Walzen, Schmieden, Fräsen und Schweißen verarbeiten und hat eine hohe Festigkeit (einfacher Stahl 180 bis 350 N/mm², hochfester Stahl bis weit über 1200 N/mm²), gute Härtbarkeit, Steifheit (E-Modul) und Bruchdehnung. Kohle und Stahl (Montanindustrie) waren lange Zeit Hauptsäulen der Schwerindustrie. Die moderne Stahlerzeugung wird unter den Gesichtspunkten der CO2-Emissionen weiterentwickelt."
http://dbpedia.org/resource/Roller-compacted_concrete,Walzbeton,"Walzbeton (auch englisch Roller Compacted Concrete, kurz RCC) ist ein erdfeuchter Beton, der mit Flach- oder Fahrbaggern eingebaut und mit Hilfe von Walzen verdichtet wird. Er findet Verwendung bei der Herstellung von Verkehrsflächen im Straßenbau, beim Bau von Walzbetonstaumauern im Wasserbau und als Rohfußboden bei Industrie- oder Hallenböden. Die Entwicklung begann in den 1980er Jahren in den Vereinigten Staaten. Walzbeton wurde erstmals 1986 in Deutschland angewendet. Walzbeton hat einen niedrigeren Zementgehalt als konventioneller Beton (80–150 kg/m³). Entsprechend unterscheidet man zwischen low cementitious RCC mit einem Zementanteil von 99 kg/m³ oder weniger und high cementitious RCC mit einem Zementanteil von bis zu 150 kg/m³. Um die Hydratationswärme nach dem Abbinden möglichst gering zu halten, werden dem Walzbeton Puzzolane beigemengt. Im Straßenbau wird zwischen Walzbetontragschichten und Walzbetontragdeckschichten unterschieden: 
* Walzbetontragschichten werden mit einer Asphaltschicht überbaut, 
* Walzbetontragdeckschichten werden nicht überbaut (Deckschicht (auch Decke oder Fahrbahndecke) = oberer Teil des Straßenoberbaus) Der Walzbeton wird mit einem Straßenfertiger oder mit einer lasergesteuerten Planierschaufel, die an einem Radlader angebracht ist, in Lagen von etwa 18–20 cm (je nach Lastanforderung bis zu 25 cm) Dicke eingebaut, vorverdichtet und danach mit einer Walze mit glatter Bandage oder mit einer Gummiradwalze verdichtet. Im Talsperrenbau sind Schichtdicken von etwa 30 cm üblich. In den Vereinigten Staaten handelt es sich um eine weit verbreitete Bauweise. In Deutschland konnte sich diese Bauweise im Straßenbau nicht durchsetzen, da die Qualität der Betondecke nur geringen Ansprüchen genügt. Aufgrund der zum Teil groben Oberflächenqualität ist es erforderlich, den Walzbeton für den Einsatz als Industrieboden mit einer zusätzlichen Deckschicht zu versehen. Dies kann beispielsweise mit einer Schicht aus etwa 2 cm kunststoffmodifiziertem Industrieestrich geschehen. Dieser kann alternativ mit Epoxidharz beschichtet, aber auch geschliffen und später eingepflegt werden."
http://dbpedia.org/resource/Iron,Eisen,"Eisen ist ein chemisches Element mit dem Symbol Fe (lateinisch ferrum ‚Eisen‘) und der Ordnungszahl 26. Es gehört zu den Übergangsmetallen, die im Periodensystem die 8. Nebengruppe (Eisen-Platin-Gruppe), nach der neuen Zählung die Gruppe 8 (Eisengruppe) bilden. Eisen ist, auf den Massenanteil (ppmw) bezogen, nach Sauerstoff, Silicium und Aluminium das vierthäufigste Element in der Erdkruste und nach Aluminium das häufigste Metall. Moderne Eisenwerkstoffe mit einem Massenanteil des Kohlenstoffs von bis zu 2 % werden als Stahl bezeichnet, bei größerem Gehalt als Gusseisen. Die Unterscheidung beruht darauf, dass Gusseisen nicht plastisch verformbar, insbesondere nicht schmiedbar ist, während Stahl verformbar, also schmiedbar ist. Ältere Werkstoffe (vor etwa 1870) mit geringen Kohlenstoffgehalten werden als Schmiedeeisen bezeichnet und weisen größere Verunreinigungen auf, da sie anders hergestellt wurden als moderner Stahl."
http://dbpedia.org/resource/Bahareque,Bahareque,"Bahareque, Bareque oder Bajareque ist eine Pfostenhausbauweise, welche präkolumbischen Ursprungs ist und in Lateinamerika vor der Einführung industrieller Bauweisen weit verbreitet war. Das Gefach oder Klaiben besteht, wie beim europäischen Fachwerkhaus, häufig auch aus Lehm. Als Trägergewebe (Rabitz) des Lehms werden jeweils örtliche vorkommende Materialien verwendet, zum Beispiel Bambus oder Schilfrohr.In Peru wird ein ähnliches System Quincha genannt. Die Konstruktionsstruktur ist am unverputzten Gebäude sichtbar."
http://dbpedia.org/resource/Countertop,Küchenarbeitsplatte,"Küchenarbeitsplatten dienen in der Küche als Arbeits- und Abstellflächen, überwiegend zur Essensvorbereitung. Darüber hinaus prägen sie die visuelle Erscheinung einer Küche mit und sind also ein wichtiges Designelement. Arbeitsplatten sind meist fest montiert und bilden oft zugleich den oberen waagerechten Abschluss der Unterschränke von Einbauküchen. Die Tiefe von Küchenarbeitsplatten beträgt im Haushalt rund 60 cm, in der Gastronomie auch 70, 80 und sogar 90 cm. Als Standardmaß der Arbeitshöhe wird in der Küchenplanung oft 92 cm angenommen. Je nach Körpergröße und vorgesehener Tätigkeit kann die Höhe auch zwischen 85 cm und 110 cm liegen, wobei Herde tendenziell etwas niedriger und Spülen etwas höher angeordnet werden. Während früher Herde, Kühlschränke und andere Geräte meist separat aufgestellt wurden und die Küchenarbeitsplatte rechts und links daran anschloss, werden diese heute häufig als unterbaufähige Küchengeräte unter der durchgehenden Arbeitsfläche eingeschoben. Die Unterkante der Arbeitsplatte sollte hierzu mindestens 82 cm hoch liegen. Spülen und Kochplatten werden in Ausschnitte der Arbeitsplatte eingepasst. Typische Arbeitsplatten müssen alle 60 bis 90 cm abgestützt werden, um auf Dauer nicht durchzuhängen. Größere Stützweiten können durch Aufdoppelung der Platte erreicht werden. Als Arbeitsplatten eignen sich Materialien, die ausreichend schlagfest sowie wasser-, hitze-, abrieb- und chemikalienbeständig sind (in erster Linie gegenüber Säuren und Laugen). Zu bevorzugen sind kratzfeste und pflegeleichte Oberflächen. Empfindliche Materialien eignen sich gegebenenfalls nach einer entsprechenden Oberflächenvergütung. Poröses Material sollte gegebenenfalls eine Imprägnierung erhalten. In Europa und Nordamerika werden Arbeitsplatten bei Küchen im modernen Stil in der jüngsten Vergangenheit häufig auch vertikal verbaut. Aus Designgründen wird die Platte dabei am Rande exponierter Schrankseiten, etwa bei Inseln, nicht einfach abgeschnitten, sondern vertikal um die Ecke herumgeführt, um auch die Schrankseite vollständig zu bedecken."
http://dbpedia.org/resource/Hybrid_wood,Hybridholz,"Hybridholz oder WHS (Wood Hybrid System) ist ein Mehrschichtmaterial, zusammengesetzt aus einer Oberfläche aus dem Holzverbundwerkstoff WPC, das mit einem Strukturkern aus Aluminium fest verschmolzen ist. Es wurde 2008 in Japan entwickelt und baut auf der 1972 von Sadao Nishibori erfundenen WPC-Technologie auf, die ursprünglich dazu geschaffen wurde, die bedrohten tropischen Harthölzer zu ersetzen. Hybridholz ist kein Faser-Kunststoff-Verbund (FKV) und kein Glasfaserverstärktes Aluminium. Das Hybridholz kommt in der Bauindustrie vor allem bei der Konstruktion von Fassaden mit einem anspruchsvollen und dekorativen Design zur Anwendung, da es das Aussehen, die Beschaffenheit und manchmal sogar den Geruch von natürlichem Holz aufweist. Es ist leichter zu installieren und leistungsstärker als Naturholz. Seine besonderen Eigenschaften ermöglichen einen vielseitigeren Einsatz als Holz. Daher ist Hybridholz im Innen- und Außenbereich schon weit verbreitet, beispielsweise zur Realisierung von Fassadenverkleidungen, Fensterläden, Markisen oder zur Freiflächenmöblierung."
http://dbpedia.org/resource/Asphalt,Asphalt (Geologie),"Asphalt bezeichnet in den Geowissenschaften ein dunkelbraunes bis schwarzes, zähes oder festes Gemisch ohne nennenswerte Anteile an mineralischer Substanz, das durch geologische Prozesse entweder unmittelbar oder über die Zwischenstufe Erdöl aus entwässerter organischer Substanz (Kerogen) entstanden ist. Dieses Gemisch wird zur Unterscheidung von technischem Asphalt auch Naturasphalt, Bitumen, Erdpech oder Bergteer genannt. In englischer Literatur wird bisweilen zwischen zähflüssigem tar („Teer“) und festem natural asphalt oder rock asphalt unterschieden. „Teer“ bezeichnet im Deutschen eine in Aussehen und Konsistenz dem natürlichen Asphalt zwar ähnliche, aber stets künstlich durch Pyrolyse und nicht aus Erdöl hergestellte Substanz."
http://dbpedia.org/resource/Asphalt,Asphalt (Geologie),"Bitumen (lateinisch pix tumens, „ausschwitzendes Pech“, „Erdpech“, „Gräberpech“) ist (gemäß DIN EN 12597) die Bezeichnung für die bei der schonenden Aufbereitung von Erdölen gewonnenen, dunkelfarbigen, halbfesten bis harten, klebrigen Kohlenwasserstoff-Gemische. Es ist auch in Naturasphalt vorhanden. Bitumen haben wegen ihres geringen Gehalts an polyzyklischen aromatischen Kohlenwasserstoffen (PAK) den früher eingesetzten Steinkohlenteer ersetzt und werden heutzutage mit dem gleichen Zweck vor allem im Straßenbau und für Abdichtungsarbeiten eingesetzt. Bei Bitumen handelt es sich um ein kolloidales System aus einem Dispersionsmittel, den Maltenen, und den darin dispergierten Anteilen Asphaltene und Erdölharze."
http://dbpedia.org/resource/Asphalt,Asphalt (Geologie),"Asphalt ist eine natürliche oder technisch hergestellte Mischung aus dem Bindemittel Bitumen und Gesteinskörnungen, die im Straßenbau für Fahrbahnbefestigungen, im Hochbau für Bodenbeläge, im Wasserbau und seltener im Deponiebau zur Abdichtung verwendet wird. Aus technischen und wirtschaftlichen Gründen sind Asphaltbefestigungen in verschiedenartige Schichten unterteilt. Hierbei werden Asphalttrag-, Asphaltbinder- und Asphaltdeckschichten unterschieden. Je nach Dicke und Lage liefern sie ihren Anteil zur Tragfähigkeit der Gesamtkonstruktion, sofern alle Schichten zu einem kompakten Baukörper verbunden sind. Asphalt verhält sich chemisch nahezu inert (träges Reaktionsverhalten) und weist ein thermoplastisches Verhalten auf."
http://dbpedia.org/resource/Asphalt,Asphalt,"Asphalt bezeichnet in den Geowissenschaften ein dunkelbraunes bis schwarzes, zähes oder festes Gemisch ohne nennenswerte Anteile an mineralischer Substanz, das durch geologische Prozesse entweder unmittelbar oder über die Zwischenstufe Erdöl aus entwässerter organischer Substanz (Kerogen) entstanden ist. Dieses Gemisch wird zur Unterscheidung von technischem Asphalt auch Naturasphalt, Bitumen, Erdpech oder Bergteer genannt. In englischer Literatur wird bisweilen zwischen zähflüssigem tar („Teer“) und festem natural asphalt oder rock asphalt unterschieden. „Teer“ bezeichnet im Deutschen eine in Aussehen und Konsistenz dem natürlichen Asphalt zwar ähnliche, aber stets künstlich durch Pyrolyse und nicht aus Erdöl hergestellte Substanz."
http://dbpedia.org/resource/Asphalt,Asphalt,"Bitumen (lateinisch pix tumens, „ausschwitzendes Pech“, „Erdpech“, „Gräberpech“) ist (gemäß DIN EN 12597) die Bezeichnung für die bei der schonenden Aufbereitung von Erdölen gewonnenen, dunkelfarbigen, halbfesten bis harten, klebrigen Kohlenwasserstoff-Gemische. Es ist auch in Naturasphalt vorhanden. Bitumen haben wegen ihres geringen Gehalts an polyzyklischen aromatischen Kohlenwasserstoffen (PAK) den früher eingesetzten Steinkohlenteer ersetzt und werden heutzutage mit dem gleichen Zweck vor allem im Straßenbau und für Abdichtungsarbeiten eingesetzt. Bei Bitumen handelt es sich um ein kolloidales System aus einem Dispersionsmittel, den Maltenen, und den darin dispergierten Anteilen Asphaltene und Erdölharze."
http://dbpedia.org/resource/Asphalt,Asphalt,"Asphalt ist eine natürliche oder technisch hergestellte Mischung aus dem Bindemittel Bitumen und Gesteinskörnungen, die im Straßenbau für Fahrbahnbefestigungen, im Hochbau für Bodenbeläge, im Wasserbau und seltener im Deponiebau zur Abdichtung verwendet wird. Aus technischen und wirtschaftlichen Gründen sind Asphaltbefestigungen in verschiedenartige Schichten unterteilt. Hierbei werden Asphalttrag-, Asphaltbinder- und Asphaltdeckschichten unterschieden. Je nach Dicke und Lage liefern sie ihren Anteil zur Tragfähigkeit der Gesamtkonstruktion, sofern alle Schichten zu einem kompakten Baukörper verbunden sind. Asphalt verhält sich chemisch nahezu inert (träges Reaktionsverhalten) und weist ein thermoplastisches Verhalten auf."
http://dbpedia.org/resource/Asphalt,Bitumen,"Asphalt bezeichnet in den Geowissenschaften ein dunkelbraunes bis schwarzes, zähes oder festes Gemisch ohne nennenswerte Anteile an mineralischer Substanz, das durch geologische Prozesse entweder unmittelbar oder über die Zwischenstufe Erdöl aus entwässerter organischer Substanz (Kerogen) entstanden ist. Dieses Gemisch wird zur Unterscheidung von technischem Asphalt auch Naturasphalt, Bitumen, Erdpech oder Bergteer genannt. In englischer Literatur wird bisweilen zwischen zähflüssigem tar („Teer“) und festem natural asphalt oder rock asphalt unterschieden. „Teer“ bezeichnet im Deutschen eine in Aussehen und Konsistenz dem natürlichen Asphalt zwar ähnliche, aber stets künstlich durch Pyrolyse und nicht aus Erdöl hergestellte Substanz."
http://dbpedia.org/resource/Asphalt,Bitumen,"Bitumen (lateinisch pix tumens, „ausschwitzendes Pech“, „Erdpech“, „Gräberpech“) ist (gemäß DIN EN 12597) die Bezeichnung für die bei der schonenden Aufbereitung von Erdölen gewonnenen, dunkelfarbigen, halbfesten bis harten, klebrigen Kohlenwasserstoff-Gemische. Es ist auch in Naturasphalt vorhanden. Bitumen haben wegen ihres geringen Gehalts an polyzyklischen aromatischen Kohlenwasserstoffen (PAK) den früher eingesetzten Steinkohlenteer ersetzt und werden heutzutage mit dem gleichen Zweck vor allem im Straßenbau und für Abdichtungsarbeiten eingesetzt. Bei Bitumen handelt es sich um ein kolloidales System aus einem Dispersionsmittel, den Maltenen, und den darin dispergierten Anteilen Asphaltene und Erdölharze."
http://dbpedia.org/resource/Asphalt,Bitumen,"Asphalt ist eine natürliche oder technisch hergestellte Mischung aus dem Bindemittel Bitumen und Gesteinskörnungen, die im Straßenbau für Fahrbahnbefestigungen, im Hochbau für Bodenbeläge, im Wasserbau und seltener im Deponiebau zur Abdichtung verwendet wird. Aus technischen und wirtschaftlichen Gründen sind Asphaltbefestigungen in verschiedenartige Schichten unterteilt. Hierbei werden Asphalttrag-, Asphaltbinder- und Asphaltdeckschichten unterschieden. Je nach Dicke und Lage liefern sie ihren Anteil zur Tragfähigkeit der Gesamtkonstruktion, sofern alle Schichten zu einem kompakten Baukörper verbunden sind. Asphalt verhält sich chemisch nahezu inert (träges Reaktionsverhalten) und weist ein thermoplastisches Verhalten auf."
http://dbpedia.org/resource/Biorock,Biorock,"Biorock ist die Bezeichnung für ein von Wolf Hilbertz entwickeltes Verfahren zur elektrolytischen Abscheidung von im Meerwasser gelösten Mineralien an 3D-Metallgittern mit dem Ziel, einen Unterbau für künstliche Korallenriffe zu erzeugen."
http://dbpedia.org/resource/Bituminous_waterproofing,Dachpappe,"Dachpappe (auch Teerpappe) ist eine mit Bitumen getränkte Pappe, die als Feuchtigkeitssperre in Bauwerken dient. Oft wird in die Dachpappe grobkörniger Sand, feiner Kies oder Schiefersplitter eingewalzt, um eine höhere Abriebfestigkeit und UV-Resistenz zu erreichen.Bei Wohn- und Geschäftsgebäuden wird Dachpappe häufig als zweite Dachhaut (Unterdeckung) unter den Dachziegeln vorgesehen.Bei einfachen Gebäuden wie Gartenlauben, Gerätehäuschen und Ähnlichem bildet Dachpappe oft die alleinige Dachhaut, deren Lebensdauer kürzer als die einer Ziegel- oder Metalldeckung ist. Dachpappe ist ein umgangssprachlicher Oberbegriff für zwei Ausführungen von Dichtungsbahnen: 
* Dachdichtungsbahnen haben ein niedrigeres Flächengewicht und eignen sich nicht dazu, ohne Zugabe von flüssigem Bitumen heiß mit der Unterlage verschweißt zu werden, denn der Bitumengehalt ist zu gering, um eine sichere Einbettung und spätere Dichtheit der Bahn zu gewährleisten. Sie sind einseitig, meist aber beidseitig mit Sand oder Schieferplättchen bestreut.Dachabdichtungsbahnen werden entweder genagelt oder mithilfe von Bitumenklebemasse verklebt oder lose verlegt und durch Auflast gesichert. Alternativ sind kaltselbstklebende Bitumenbahnen erhältlich. 
* Bitumen-Schweißbahnen sind deutlich dicker und werden nicht lose verlegt, sondern durch Flämmen verschweißt. Diese sind daher nur einseitig besandet oder beschiefert und auf der zu verschweißenden Seite mit Talkum oder Folie beschichtet. Mit Bitumen-Schweißbahnen lassen sich Abdichtungen gegen stehendes und drückendes Wasser ausführen."
http://dbpedia.org/resource/Hollow-core_slab,Hohldiele,"Die Hohldiele, auch Betonhohldiele oder Betondiele, ist ein einachsig bewehrtes Betonfertigteil mit standardisierten Abmessungen, das in Betonfertigteilwerken hergestellt wird. Heute gilt sie als technologisch veraltet. Hohldielendecken wurden weitgehend von Spannbeton-Fertigdecken und Halbfertigteil-Deckenelementen verdrängt."
http://dbpedia.org/resource/Tile,Keramikfliese,"Keramikfliesen sind keramische Platten, die als Wandverkleidung sowie als Beläge für den Boden, Arbeitsflächen, Fenstersimse und andere Flächen im Innen- wie Außenbereich verwendet werden. Der Begriff „Fliese“ wird auch für Naturstein, Glas, Teppich usw. genutzt, um Bauteile ähnlicher Form und Verwendung zu klassifizieren. In der Schweiz spricht man von „Plättli“, während in der Schriftsprache meistens „Platten“ oder „Plättchen“ verwendet wird. Der Begriff Kachel ist eher im Süddeutschen und in Österreich verbreitet (siehe auch: Ofenkachel). Die kunstgeschichtliche Forschung und Beschreibung verwendet immer Fliese."
http://dbpedia.org/resource/Stucco,Stuck,"Als Stuck (im 18. Jahrhundert rückentlehnt von italienisch stucco, „Gips“, entlehnt von althochdeutsch stucki, „Abgehauenes, Stück, Rinde“) wird die plastische Ausformung von Mörteln aller Art, im Allgemeinen auf verputzten Wänden, Gewölben und Decken bezeichnet. Seit der Antike bis heute ist Stuck eine wichtige Technik für die Gestaltung von Innenräumen und Fassaden. Eine besondere Stucktechnik ist das Sgraffito. Die Bezeichnung „Stuck“ umfasst alle Arbeiten mit Mörteln, von einer einfachen Fassadengestaltung mit Gesimsen bis hin zu großflächigen, plastischen Wand- und Deckengestaltungen mit opulenten, plastischen Formen des Barock und Rokoko. Seit der Wende zum 20. Jahrhundert werden Fertigstuckteile in Katalogen angeboten, die seriell in Gießformen hergestellt werden. Stuck wird vom Stuckateur angefertigt."
http://dbpedia.org/resource/Artificial_stone,Kunststein,"Als Kunststein (auch Alabastrite, Gussmarmor, Marmorit, Poly-Nature, Polyresin, oder Polystone; früher auch Pisésteine/Erdsteine; Kunstsandstein) werden mineralisch-, zement- oder harzgebundene Werkstoffe bezeichnet, die mit Zuschlägen von Kies, Sand und Gesteinsmehl hergestellt werden. Verwendet werden Kunststeine unter anderem für Fensterbänke, Treppen und Bodenbeläge sowie Wandfliesen und Bodenfliesen im Bauwesen. Kompositwerkstoffe mit Kunstharz-Bindemittel werden von den Steinmetzen nicht den Kunststeinen zugerechnet, sondern als Polymerbeton und Mineralguss bezeichnet. Siehe Quarzkomposit-Werkstoffe werden beispielsweise zur Herstellung von Waschbecken, Spülen, Küchenarbeitsplatten und ähnlichem verwendet und untervielfältigen Handelsnamen angeboten. Im Englischen wird polymer gebundener Kunststein als Engineered Stone bezeichnet. Dadurch, dass Kunststein gegossen und die Mischung den Anforderungen angepasst werden kann, lassen sich Gegenstände herstellen, die aus anderen Materialien ein Vielfaches der Kosten verursachen würden. Eine Vielzahl der heute angebotenen Ziergegenstände wie Skulpturen, Büsten und Gartenfiguren sind aus Kunststein gefertigt. Kunststein aus hydraulischem Bindemittel ist seit 1000 v. Chr. bekannt und fand unter dem Begriff opus caementicium Verwendung. Mit der Entwicklung des Zements im 19. Jahrhundert kam in der in Deutschland aufkommenden Kunststeinindustrie die Idee auf, Werksteine aus Mörtelmasse zu arbeiten. Vorbilder waren England und Frankreich, wo bereits zu Beginn des 19. Jahrhunderts mit zementgebundenen Bauelementen experimentiert wurde. Wenn Kunststeine ihre endgültige Gestalt durch Urformen erhalten, werden sie nicht zu den Werksteinen gerechnet."
http://dbpedia.org/resource/Asphalt_concrete,Asphalt (Geologie),"Asphalt bezeichnet in den Geowissenschaften ein dunkelbraunes bis schwarzes, zähes oder festes Gemisch ohne nennenswerte Anteile an mineralischer Substanz, das durch geologische Prozesse entweder unmittelbar oder über die Zwischenstufe Erdöl aus entwässerter organischer Substanz (Kerogen) entstanden ist. Dieses Gemisch wird zur Unterscheidung von technischem Asphalt auch Naturasphalt, Bitumen, Erdpech oder Bergteer genannt. In englischer Literatur wird bisweilen zwischen zähflüssigem tar („Teer“) und festem natural asphalt oder rock asphalt unterschieden. „Teer“ bezeichnet im Deutschen eine in Aussehen und Konsistenz dem natürlichen Asphalt zwar ähnliche, aber stets künstlich durch Pyrolyse und nicht aus Erdöl hergestellte Substanz."
http://dbpedia.org/resource/Asphalt_concrete,Asphalt (Geologie),"Bitumen (lateinisch pix tumens, „ausschwitzendes Pech“, „Erdpech“, „Gräberpech“) ist (gemäß DIN EN 12597) die Bezeichnung für die bei der schonenden Aufbereitung von Erdölen gewonnenen, dunkelfarbigen, halbfesten bis harten, klebrigen Kohlenwasserstoff-Gemische. Es ist auch in Naturasphalt vorhanden. Bitumen haben wegen ihres geringen Gehalts an polyzyklischen aromatischen Kohlenwasserstoffen (PAK) den früher eingesetzten Steinkohlenteer ersetzt und werden heutzutage mit dem gleichen Zweck vor allem im Straßenbau und für Abdichtungsarbeiten eingesetzt. Bei Bitumen handelt es sich um ein kolloidales System aus einem Dispersionsmittel, den Maltenen, und den darin dispergierten Anteilen Asphaltene und Erdölharze."
http://dbpedia.org/resource/Asphalt_concrete,Asphalt (Geologie),"Asphalt ist eine natürliche oder technisch hergestellte Mischung aus dem Bindemittel Bitumen und Gesteinskörnungen, die im Straßenbau für Fahrbahnbefestigungen, im Hochbau für Bodenbeläge, im Wasserbau und seltener im Deponiebau zur Abdichtung verwendet wird. Aus technischen und wirtschaftlichen Gründen sind Asphaltbefestigungen in verschiedenartige Schichten unterteilt. Hierbei werden Asphalttrag-, Asphaltbinder- und Asphaltdeckschichten unterschieden. Je nach Dicke und Lage liefern sie ihren Anteil zur Tragfähigkeit der Gesamtkonstruktion, sofern alle Schichten zu einem kompakten Baukörper verbunden sind. Asphalt verhält sich chemisch nahezu inert (träges Reaktionsverhalten) und weist ein thermoplastisches Verhalten auf."
http://dbpedia.org/resource/Asphalt_concrete,Asphalt,"Asphalt bezeichnet in den Geowissenschaften ein dunkelbraunes bis schwarzes, zähes oder festes Gemisch ohne nennenswerte Anteile an mineralischer Substanz, das durch geologische Prozesse entweder unmittelbar oder über die Zwischenstufe Erdöl aus entwässerter organischer Substanz (Kerogen) entstanden ist. Dieses Gemisch wird zur Unterscheidung von technischem Asphalt auch Naturasphalt, Bitumen, Erdpech oder Bergteer genannt. In englischer Literatur wird bisweilen zwischen zähflüssigem tar („Teer“) und festem natural asphalt oder rock asphalt unterschieden. „Teer“ bezeichnet im Deutschen eine in Aussehen und Konsistenz dem natürlichen Asphalt zwar ähnliche, aber stets künstlich durch Pyrolyse und nicht aus Erdöl hergestellte Substanz."
http://dbpedia.org/resource/Asphalt_concrete,Asphalt,"Bitumen (lateinisch pix tumens, „ausschwitzendes Pech“, „Erdpech“, „Gräberpech“) ist (gemäß DIN EN 12597) die Bezeichnung für die bei der schonenden Aufbereitung von Erdölen gewonnenen, dunkelfarbigen, halbfesten bis harten, klebrigen Kohlenwasserstoff-Gemische. Es ist auch in Naturasphalt vorhanden. Bitumen haben wegen ihres geringen Gehalts an polyzyklischen aromatischen Kohlenwasserstoffen (PAK) den früher eingesetzten Steinkohlenteer ersetzt und werden heutzutage mit dem gleichen Zweck vor allem im Straßenbau und für Abdichtungsarbeiten eingesetzt. Bei Bitumen handelt es sich um ein kolloidales System aus einem Dispersionsmittel, den Maltenen, und den darin dispergierten Anteilen Asphaltene und Erdölharze."
