subject,subjectLabel,abstract
http://dbpedia.org/resource/Floor,Floor,"A floor is the bottom surface of a room or vehicle. Floors vary from simple dirt in a cave to many layered surfaces made with modern technology. Floors may be stone, wood, bamboo, metal or any other material that can support the expected load. The levels of a building are often referred to as floors, although a more proper term is storey. Floors typically consist of a subfloor for support and a floor covering used to give a good walking surface. In modern buildings the subfloor often has electrical wiring, plumbing, and other services built in. As floors must meet many needs, some essential to safety, floors are built to strict building codes in some regions."
http://dbpedia.org/resource/Foam_glass,Foam glass,"Foam glass is a porous glass foam material. Its advantages as a building material include its light weight, high strength, and thermal and acoustic insulating properties. It is made by heating a mixture of crushed or granulated glass and a blowing agent (chemical foaming agent) such as carbon or limestone. Near the melting point of the glass, the blowing agent releases a gas, producing a foaming effect in the glass. After cooling the mixture hardens into a rigid material with gas-filled closed-cell pores comprising a large portion of its volume. As to chemical foaming agents, there are several additives that facilitate the release of the gaseous phase upon heat treatment. In general, these additives are categorized into two categories: a) redox and neutralization agents, and b) decomposing agents. Redox and neutralization agents include nonoxide materials, e.g. carbides or nitrides. Decomposing agents include sulfates, e.g. CaSO4•nH2O, organic compounds, and carbonates, e.g. CaCO3. These materials release gas following decomposition and/or burning."
http://dbpedia.org/resource/Foaming_agent,Foaming agent,"A foaming agent is a material such as a surfactant or a blowing agent that facilitates the formation of foam. A surfactant, when present in small amounts, reduces surface tension of a liquid (reduces the work needed to create the foam) or increases its colloidal stability by inhibiting coalescence of bubbles. A blowing agent is a gas that forms the gaseous part of the foam."
http://dbpedia.org/resource/Formstone,Formstone,"Formstone is a type of stucco commonly applied to brick rowhouses in many East Coast urban areas in the United States, although it is most strongly associated with Baltimore. As a form of simulated masonry, Formstone is commonly colored and shaped on the building to imitate various forms of masonry compound, creating the trompe-l'œil appearance of stone."
http://dbpedia.org/resource/Formwork,Formwork,"Formwork is molds into which concrete or similar materials are either precast or cast-in-place. In the context of concrete construction, the falsework supports the shuttering molds. In specialty applications formwork may be permanently incorporated into the final structure, adding insulation or helping reinforce the finished structure."
http://dbpedia.org/resource/Geotextile,Geotextile,"Geotextiles are permeable fabrics which, when used in association with soil, have the ability to separate, filter, reinforce, protect, or drain. Typically made from polypropylene or polyester, geotextile fabrics come in three basic forms: woven (resembling mail bag sacking), needle punched (resembling felt), or heat bonded (resembling ironed felt). Geotextile composites have been introduced and products such as geogrids and meshes have been developed. Geotextiles are durable and are able to soften a fall. Overall, these materials are referred to as geosynthetics and each configuration—geonets, geosynthetic clay liners, geogrids, geotextile tubes, and others—can yield benefits in geotechnical and environmental engineering design."
http://dbpedia.org/resource/Hard_landscape_materials,Hard landscape materials,"The term hard landscape is used by practitioners of landscape architecture and garden design to describe the construction materials which are used to improve a landscape by design. The corresponding term soft landscape materials is used to describe vegetative materials such as plants, grasses, shrubs, trees, etc. to improve landscape or outdoor space."
http://dbpedia.org/resource/Steel,Steel,"Steel is an alloy made up of iron with added carbon to improve its strength and fracture resistance compared to other forms of iron. Many other elements may be present or added. Stainless steels that are corrosion- and oxidation-resistant typically need an additional 11% chromium. Because of its high tensile strength and low cost, steel is used in buildings, infrastructure, tools, ships, trains, cars, machines, electrical appliances, weapons, and rockets. Iron is the base metal of steel. Depending on the temperature, it can take two crystalline forms (allotropic forms): body-centred cubic and face-centred cubic. The interaction of the allotropes of iron with the alloying elements, primarily carbon, gives steel and cast iron their range of unique properties. In pure iron, the crystal structure has relatively little resistance to the iron atoms slipping past one another, and so pure iron is quite ductile, or soft and easily formed. In steel, small amounts of carbon, other elements, and inclusions within the iron act as hardening agents that prevent the movement of dislocations. The carbon in typical steel alloys may contribute up to 2.14% of its weight. Varying the amount of carbon and many other alloying elements, as well as controlling their chemical and physical makeup in the final steel (either as solute elements, or as precipitated phases), impedes the movement of the dislocations that make pure iron ductile, and thus controls and enhances its qualities. These qualities include the hardness, quenching behaviour, need for annealing, tempering behaviour, yield strength, and tensile strength of the resulting steel. The increase in steel's strength compared to pure iron is possible only by reducing iron's ductility. Steel was produced in bloomery furnaces for thousands of years, but its large-scale, industrial use began only after more efficient production methods were devised in the 17th century, with the introduction of the blast furnace and production of crucible steel. This was followed by the open-hearth furnace and then the Bessemer process in England in the mid-19th century. With the invention of the Bessemer process, a new era of mass-produced steel began. Mild steel replaced wrought iron. The German states saw major steel prowess over Europe in the 19th century. Further refinements in the process, such as basic oxygen steelmaking (BOS), largely replaced earlier methods by further lowering the cost of production and increasing the quality of the final product. Today, steel is one of the most commonly manufactured materials in the world, with more than 1.6 billion tons produced annually. Modern steel is generally identified by various grades defined by assorted standards organisations. The modern steel industry is one of the largest manufacturing industries in the world, but is one of the most energy and greenhouse gas emission intense industries, contributing 8% of global emissions. However, steel is also very reusable: it is one of the world's most-recycled materials, with a recycling rate of over 60% globally."
http://dbpedia.org/resource/Reed_mat_(plastering),Reed mat (plastering),"Reed mat is lathing supplied in a roll. It is made from natural reeds laid parallel, and bound using zinc-plated narrow gauge wire to form a long sheet. Reed mat is suitable for internal use as a base for plastering on walls and ceilings. It can be used against a solid background or over studs or joists as a practical alternative lining material to gypsum plasterboard, clay panel or lath and plaster. Reed mats are particularly suited to using with lime, clay or gypsum plasters in building restoration and new-build."
http://dbpedia.org/resource/Roller-compacted_concrete,Roller-compacted concrete,"Roller-compacted concrete (RCC) or rolled concrete (rollcrete) is a special blend of concrete that has essentially the same ingredients as conventional concrete but in different ratios, and increasingly with partial substitution of fly ash for Portland cement. The partial substitution of fly ash for Portland Cement is an important aspect of RCC dam construction because the heat generated by fly ash hydration is significantly less than the heat generated by Portland Cement hydration. This in turn reduces the thermal loads on the dam and reduces the potential for thermal cracking to occur. RCC is a mix of cement/fly ash, water, sand, aggregate and common additives, but contains much less water. The produced mix is drier and essentially has no slump. RCC is placed in a manner similar to paving; the material is delivered by dump trucks or conveyors, spread by small bulldozers or specially modified asphalt pavers, and then compacted by vibratory rollers. In dam construction, roller-compacted concrete began its initial development with the construction of the Alpe Gera Dam near Sondrio in North Italy between 1961 and 1964. Concrete was laid in a similar form and method but not rolled. RCC had been touted in engineering journals during the 1970s as a revolutionary material suitable for, among other things, dam construction. Initially and generally, RCC was used for backfill, sub-base and concrete pavement construction, but increasingly it has been used to build concrete gravity dams because the low cement content and use of fly ash cause less heat to be generated while curing than do conventional mass concrete placements. Roller-compacted concrete has many time and cost benefits over conventional mass concrete dams; these include higher rates of concrete placement, lower material costs and lower costs associated with post-cooling and formwork."
http://dbpedia.org/resource/Steel_fence_post,Steel fence post,"A steel fence post, also called (depending on design or country) a T-post, a Y-post, or variants on star post, is a type of fence post or picket. They are made of steel and are sometimes manufactured using durable . They can be used to support various types of wire or wire mesh. The end view of the post creates an obvious T, Y, or other shape. The posts are driven into the ground with a manual or pneumatic post pounder. All along the post, along the spine, there are studs or nubs that prevent the barbed wire or mesh from sliding up or down the post. They are generally designated as 1.01, 1.25 or 1.33, referring to the weight in pounds per lineal foot. They are commonly painted with a white tip on top; white improves the visibility of the fence line. While T-Posts are more common in the United States, Y-posts are more common in Australia and New Zealand where they are sometimes called ""Waratahs"", after the company which registered a patent for them in 1926. In New Zealand Waratahs are often used for trail blazing. In areas (such as the British Isles) where treated timber is relatively inexpensive, wooden fence-posts are used and steel ones are unusual for agricultural purposes. In the British Isles steel posts are however often used for fencing into solid rock. In this case a hole is drilled into the rock, and the post is fixed using cement or epoxy.In Australia these are normally called a star picket and sizing is by length, normally one notch on the top and holes down the length. They are often covered in a black bituminous coating. 
* A steel post on a standard seven wire fence in New Zealand. 
* End-on view of a T-post, showing the T-shape that gives the post its name. 
* Two T-posts and red post pounder (or driver) used to drive them into the ground. The flat plate helps stabilize the post, which is driven into the ground until the plate is buried."
http://dbpedia.org/resource/Iron,Iron,"Iron (/ˈaɪən/) is a chemical element with symbol Fe (from Latin: ferrum) and atomic number 26. It is a metal that belongs to the first transition series and group 8 of the periodic table. It is, by mass, the most common element on Earth, right in front of oxygen (32.1% and 30.1%, respectively), forming much of Earth's outer and inner core. It is the fourth most common element in the Earth's crust. In its metallic state, iron is rare in the Earth's crust, limited mainly to deposition by meteorites. Iron ores, by contrast, are among the most abundant in the Earth's crust, although extracting usable metal from them requires kilns or furnaces capable of reaching 1,500 °C (2,730 °F) or higher, about 500 °C (932 °F) higher than that required to smelt copper. Humans started to master that process in Eurasia during the 2nd millennium BCE and the use of iron tools and weapons began to displace copper alloys, in some regions, only around 1200 BCE. That event is considered the transition from the Bronze Age to the Iron Age. In the modern world, iron alloys, such as steel, stainless steel, cast iron and special steels, are by far the most common industrial metals, because of their mechanical properties and low cost. The iron and steel industry is thus very important economically, and iron is the cheapest metal, with a price of a few dollars per kilogram or per pound (see Metal#uses). Pristine and smooth pure iron surfaces are mirror-like silvery-gray. However, iron reacts readily with oxygen and water to give brown to black hydrated iron oxides, commonly known as rust. Unlike the oxides of some other metals that form passivating layers, rust occupies more volume than the metal and thus flakes off, exposing more fresh surfaces for corrosion. Although iron readily reacts, high purity iron, called electrolytic iron, has better corrosion resistance. The body of an adult human contains about 4 grams (0.005% body weight) of iron, mostly in hemoglobin and myoglobin. These two proteins play essential roles in vertebrate metabolism, respectively oxygen transport by blood and oxygen storage in muscles. To maintain the necessary levels, human iron metabolism requires a minimum of iron in the diet. Iron is also the metal at the active site of many important redox enzymes dealing with cellular respiration and oxidation and reduction in plants and animals. Chemically, the most common oxidation states of iron are iron(II) and iron(III). Iron shares many properties of other transition metals, including the other group 8 elements, ruthenium and osmium. Iron forms compounds in a wide range of oxidation states, −2 to +7. Iron also forms many coordination compounds; some of them, such as ferrocene, ferrioxalate, and Prussian blue, have substantial industrial, medical, or research applications."
http://dbpedia.org/resource/Bahareque,Bahareque,"Bahareque, also spelled bareque, is a traditional building technique used in regions such as Caldas, which is one of the 32 departments of Colombia. Bahareque, which came from the word bajareque, is an old Spanish term for walls made of bamboo (guadua in Spanish) and soil. Guadua is a common woody grass found in Colombia. Based on Jorge Enrique Robledo's book, Muñoz points out that this traditional technique of building evolved in Caldas from the first buildings constructed during the 1840s through the introduction of new materials, creating different typologies. All of these typologies typically use stone foundations. These typologies are: 1. bahareque de tierra, 2. bahareque de tabla, 3. bahareque metálico, and 4. bahareque encementado. Each typology has a different structural design. For instance, bahareque de tierra uses bamboo in both the frame and the structural panels and the plaster, and according to Sarmiento, is made from a mixture of earth and cattle dung. Bahareque encementado uses wood in the frame and bamboo (guadua) in its structural panels, and the plaster is made by a kind of “reinforced cement” because of the use of steel mat between the bamboo panels and the cement plaster. In the 1840s, the first settlers of Manizales, the capital city of Caldas, used bahareque de tierra in buildings that were usually single story. At the same time, in the rural areas, some farmers used a mix of traditional building styles. This mix of traditional styles was tapia, which is a pre-Hispanic construction technique, and bahareque. The first floor, tapia, was based on compacted earth using wood earth forms, and the second floor was bahareque. In 1993, Robledo called this variation estilo temblorero. The name derives from the fact that this new technique of bahareque had better performance in the earthquakes (Spanish sismo meaning 'earthquake') since the first floor, which was rigid, absorbed the seismic energy, and the second floor, which was flexible, dissipated the energy. Consequently, the estilo temblorero, which was used in a few farms and occasionally in the city of Manizales as temporary housing, gained favor after people saw that earthquakes were destroying buildings built with other construction techniques, such as tapia. Those built with Estilo Temblorero remained standing. Because of the bahareque materials' flammability, and after the great fires of Manizales between 1925 and 1926, the trustworthiness of bahareque was lost. After these great fires and the introduction of new construction techniques, such as reinforced concrete, new variations of the bahareque technique were introduced, leaving more trust in reinforced concrete than bahareque. These new techniques, which used concrete frames and bahareque facades and structural panels, were the most common structural designs in the reconstruction of the downtown that was swept by the great fires."
http://dbpedia.org/resource/Countertop,Countertop,"A countertop, also counter top, counter, benchtop, worktop (British English) or kitchen bench (Australian or New Zealand English), bunker (Scottish English) is a raised, firm, flat, and horizontal surface. They are built for work in kitchens or other food preparation areas, bathrooms or lavatories, and workrooms in general. The surface is frequently installed upon and supported by cabinets, positioned at an ergonomic height for the user and the particular task for which it is designed. A countertop may be constructed of various materials with different attributes of functionality, durability and aesthetics, and may have built-in appliances, or accessory items relative to the intended application. In Australian and British English, the term counter is generally reserved for a surface of this type that forms a boundary between a space for public access and a space for workers to carry out service tasks. In other contexts, the term bench or benchtop is used."
http://dbpedia.org/resource/Hummelstown_brownstone,Hummelstown brownstone,"Hummelstown brownstone is a medium-grain, dense sandstone quarried near Hummelstown in Dauphin County, Pennsylvania, USA. It is a dark brownstone with reddish to purplish hues, and was once widely used as a building stone in the United States. The Hummelstown Brownstone Company quarried high quality brownstone near Hummelstown from 1863 to 1929 and sold it across the U.S. as a preferred masonry material of builders. Because of its durability, it was used for a wide range of building projects, especially as trim and ornamentation on large buildings, but also as bridge piers and in the foundations and walls of buildings or the sculptures that decorated them. Frequently, entire buildings were dressed in Hummelstown brownstone. An example of this is the Barbour County Courthouse (1903–05) in Philippi, West Virginia. Hummelstown brownstone and similar sandstones were known as “freestone” because of properties allowing them to be worked freely in every direction, rather than in one direction along a “grain”. This characteristic made them very popular with stone cutters and masons."
http://dbpedia.org/resource/Hybrid_wood,Hybrid wood,"Hybrid wood or wood hybrid systems (WHS) is a multilayer composite material, composed on the surface of a skin made of composite wood (WPC) adhering to an underneath structural core, in general aluminum. Invented in Japan in 2008, this technological evolution is based on wood composite technology which was conceived in 1972 by Sadao Nishibori and patented in 1983 to substitute threatened exotic wood species. WHS are not fibre-reinforced plastic (FRP). In truth, speaking of hybrid wood profiles only makes sense when the outer layer – the composite wood – and the core – aluminum – are adhering sufficiently to each other to prevent any delamination under any climatic conditions to which they may be exposed. To this day, only coextrusion at high temperature of a powerful adhesive and of composite wood allows the ""fusion"" of 2 materials as different as aluminum and composite wood. This adhesiveness is so powerful that bending the profiles is possible even at very low radii, thus broadening significantly the fields of applications. In the construction, decoration or design industry sector, hybrid woods have the look, feel and sometimes smell of natural wood. They are easier to install and better performing than natural wood and their exceptional properties allow utilizations that are many times broader than those of wood. They are used in exterior and interior applications such as façades trims, cladding, louvers, screens, pergola, canopies or any durable installations such as urban furniture for instance."
http://dbpedia.org/resource/Hydraulic_lime,Hydraulic lime,"Hydraulic lime (HL) is a general term for calcium oxide, a variety of lime also called quicklime, that sets by hydration. This contrasts with calcium hydroxide, also called slaked lime or air lime that is used to make lime mortar, the other common type of lime mortar, which sets by carbonation (re-absorbing carbon dioxide (CO2) from the air). Hydraulic lime provides a faster initial set and higher compressive strength than air lime, and hydraulic lime will set in more extreme conditions, including under water. The terms 'hydraulic lime' and 'hydrated lime' are quite similar and may be confused but are not necessarily the same material. Hydrated lime is any lime which has been slaked whether it sets through hydration, carbonation, or both. Calcium reacts in the lime kiln with the clay minerals to produce silicates that enable some of the lime to set through hydration. Any unreacted calcium is slaked to calcium hydroxide which sets through carbonation. These are sometimes called 'semi-hydraulic lime' and include the classifications feebly and moderately hydraulic lime, NHL 2 and NHL 3.5."
http://dbpedia.org/resource/Hyparrhenia_hirta,Hyparrhenia hirta,"Hyparrhenia hirta is a species of grass known by the common names common thatching grass and Coolatai grass. It is native to much of Africa and Eurasia, and it is known on other continents as an introduced species. In eastern Australia it is a tenacious noxious weed. In South Africa, where it is native, it is very common and one of the most widely used thatching grasses. It is also used for grazing livestock and weaving mats and baskets. This is a perennial grass forming clumps 30 centimetres to one metre tall with tough, dense bases sprouting from rhizomes. The inflorescence atop the wiry stem is a panicle of hairy spikelets with bent awns up to 3.5 centimetres long. The grass can grow in a variety of habitat types, in dry conditions, heavy, rocky, eroded soils, and disturbed areas."
http://dbpedia.org/resource/Tie_rod,Tie rod,"A tie rod or tie bar (also known as a hanger rod if vertical) is a slender structural unit used as a tie and (in most applications) capable of carrying tensile loads only.It is any rod or bar-shaped structural member designed to prevent the separation of two parts, as in a vehicle."
http://dbpedia.org/resource/Snecked_masonry,Snecked masonry,"Snecked masonry has a mixture of roughly squared stones of different sizes. It is laid in horizontal courses with rising stones projecting through the courses of smaller stones. Yet smaller fillers called snecks also occur in the courses. The mixture of stone sizes produces a strong bond and an attractive finish. Large amounts of planning for bricklaying process should be considered, as the corners cannot mould perfectly into every size stone. Additional stonecutting and on-the-scene stonecrafting skills may be required."
http://dbpedia.org/resource/Solarized_architectural_glass,Solarized architectural glass,"Solarized architectural glass is a type of architectural glass, used as a building material, that has changed color as a result of a chemical reaction between a glass decolorizer and ultra-violet light. Sometimes known as ""desert glass"", or ""sun-purpled glass"", solarized glass is most commonly observed as bottles and glassware. However, solarized glass does occasionally appear in architectural contexts and uses, especially window panes, doorknobs, and pavement lights. The physical characteristics and the relative rarity of this glass for windows has meant that it is understood as a distinct glass type."
http://dbpedia.org/resource/Asphalt,Asphalt,"Asphalt, also known as bitumen (UK: /ˈbɪtjʊmɪn/, US: /bɪˈtjuːmən, baɪ-/), is a sticky, black, highly viscous liquid or semi-solid form of petroleum. It may be found in natural deposits or may be a refined product, and is classed as a pitch. Before the 20th century, the term asphaltum was also used. The word is derived from the Ancient Greek ἄσφαλτος ásphaltos. The largest natural deposit of asphalt in the world, estimated to contain 10 million tons, is the Pitch Lake located in La Brea in southwest Trinidad (Antilles island located on the northeastern coast of Venezuela), within the Siparia Regional Corporation. The primary use (70%) of asphalt is in road construction, where it is used as the glue or binder mixed with aggregate particles to create asphalt concrete. Its other main uses are for bituminous waterproofing products, including production of roofing felt and for sealing flat roofs. In material sciences and engineering, the terms ""asphalt"" and ""bitumen"" are often used interchangeably to mean both natural and manufactured forms of the substance, although there is regional variation as to which term is most common. Worldwide, geologists tend to favor the term ""bitumen"" for the naturally occurring material. For the manufactured material, which is a refined residue from the distillation process of selected crude oils, ""bitumen"" is the prevalent term in much of the world; however, in American English, ""asphalt"" is more commonly used. To help avoid confusion, the phrases ""liquid asphalt"", ""asphalt binder"", or ""asphalt cement"" are used in the U.S. Colloquially, various forms of asphalt are sometimes referred to as ""tar"", as in the name of the La Brea Tar Pits, although tar is a different material. Naturally occurring asphalt is sometimes specified by the term ""crude bitumen"". Its viscosity is similar to that of cold molasses while the material obtained from the fractional distillation of crude oil boiling at 525 °C (977 °F) is sometimes referred to as ""refined bitumen"". The Canadian province of Alberta has most of the world's reserves of natural asphalt in the Athabasca oil sands, which cover 142,000 square kilometres (55,000 sq mi), an area larger than England. Asphalt properties change with temperature, which means that there is a specific range where viscosity permits adequate compaction by providing lubrication between particles during the compaction process. Low temperature prevents aggregate particles from moving, and the required density is not possible to achieve. Computer simulations of simplified model systems are able to reproduce some of asphalt's characteristic properties."
http://dbpedia.org/resource/Bioasphalt,Bioasphalt,"Bioasphalt is an asphalt alternative made from non-petroleum based renewable resources. These sources include sugar, molasses and rice, corn and potato starches, natural tree and gum resins, natural latex rubber and vegetable oils, lignin, cellulose, palm oil waste, coconut waste, peanut oil waste, canola oil waste, dried sewerage effluent and so on. Bitumen can also be made from waste vacuum tower bottoms produced in the process of cleaning used motor oils, which are normally burned or dumped into land fills. Non-petroleum based bitumen binders can be colored, which can reduce the temperatures of road surfaces and reduce the Urban heat islands."
http://dbpedia.org/resource/Biocidal_natural_building_material,Biocidal natural building material,"A biocidal natural building material is a natural building material which has biocidal properties. The biocidal properties of biocidal natural building materials are inherent to the material, rather than being supplemented afterwards. This makes that the material is long lasting and inexpensive, as no additional processing needs to be done."
http://dbpedia.org/resource/Biorock,Biorock,"Biorock (also seacrete) is a cement-like engineering material formed when a small electric current is passed between underwater metal electrodes placed in seawater causing dissolved minerals to accrete onto the cathode to form a thick layer of limestone. This 'accretion process' can be used to create building materials or to create artificial 'electrified reefs' for the benefit of corals and other sea-life. Discovered by Wolf Hilbertz in 1976, biorock was protected by patents and a trademark which have now expired."
http://dbpedia.org/resource/Bituminous_waterproofing,Bituminous waterproofing,"Bituminous waterproofing systems are designed to protect residential and commercial buildings. Bitumen (asphalt or coal-tar pitch) is a mixed substance made up of organic liquids that are highly sticky, viscous, and waterproof. These systems are sometimes used to construct roofs, in the form of roofing felt or roll roofing products."
http://dbpedia.org/resource/Cold-formed_steel,Cold-formed steel,"Cold-formed steel (CFS) is the common term for steel products shaped by cold-working processes carried out near room temperature, such as rolling, pressing, stamping, bending, etc. Stock bars and sheets of cold-rolled steel (CRS) are commonly used in all areas of manufacturing. The terms are opposed to hot-formed steel and hot-rolled steel. Cold-formed steel, especially in the form of thin gauge sheets, is commonly used in the construction industry for structural or non-structural items such as columns, beams, joists, studs, floor decking, built-up sections and other components. Such uses have become more and more popular in the US since their standardization in 1946. Cold-formed steel members have been used also in bridges, storage racks, grain bins, car bodies, railway coaches, highway products, transmission towers, transmission poles, drainage facilities, firearms, various types of equipment and others. These types of sections are cold-formed from steel sheet, strip, plate, or flat bar in roll forming machines, by press brake (machine press) or bending operations. The material thicknesses for such thin-walled steel members usually range from 0.0147 in. (0.373 mm) to about ¼ in. (6.35 mm). Steel plates and bars as thick as 1 in. (25.4 mm) can also be cold-formed successfully into structural shapes (AISI, 2007b)."
http://dbpedia.org/resource/Cold_Rolled_Carbon_Steel_Sheets_and_Strip,Cold Rolled Carbon Steel Sheets and Strip,"Cold Rolled Carbon Steel Sheets and Strip (SPCC) is a Japanese industrial standard for cold rolled steel. Compare: SPHC Hot Rolled Mild Steel Plates, Sheets and Strip."
http://dbpedia.org/resource/Eco-Block,Eco-Block,An Eco-Block is an environmental-friendly brick made from recycled materials and construction waste. The brick was invented by the Hong Kong Polytechnic University in 2006. Its major feature is to catalyze the nitrogen oxide and other pollutants in air into non-hazardous substances. Eco-Blocks have been mainly used as paving brick in pedestrians and vehicular areas in Hong Kong and are now in their third generation.
http://dbpedia.org/resource/Eco-cement,Eco-cement,"Eco-Cement is a brand-name for a type of cement which incorporates reactive magnesia (sometimes called caustic calcined magnesia or magnesium oxide, MgO), another hydraulic cement such as Portland cement, and optionally pozzolans and industrial by-products, to reduce the environmental impact relative to conventional cement. One problem with the commercialization of this cement, other than the conservatism of the building industry, is that the feedstock magnesite is rarely mined."
http://dbpedia.org/resource/Hollow-core_slab,Hollow-core slab,"A hollow core slab, also known as a voided slab, hollow core plank or simply a concrete plank is a precast slab of prestressed concrete typically used in the construction of floors in multi-story apartment buildings. The slab has been especially popular in countries where the emphasis of home construction has been on precast concrete, including Northern Europe and former socialist countries of Eastern Europe. Precast concrete popularity is linked with low-seismic zones and more economical constructions because of fast building assembly, lower self weight (less material), etc. The precast concrete slab has tubular voids extending the full length of the slab, typically with a diameter equal to the 2/3–3/4 the thickness of the slab. This makes the slab much lighter than a massive solid concrete floor slab of equal thickness or strength. The reduced weight also lowers material and transportation costs. The slabs are typically 120 cm wide with standard thicknesses normally between 15 cm and 50 cm. Reinforcing steel wire rope provides bending resistance. Slabs in prestressed concrete are usually produced in lengths of up to 200 meters. The process involves extruding wet concrete along with the prestressed steel wire rope from a moving mold. The continuous slab is then cut to required lengths by a large diamond circular saw. Factory production provides the obvious advantages of reduced time, labor and training. Another fabrication system produces hollow-core floor slabs in reinforced concrete (not prestressed). These are made on carousel production lines, directly to exact length, and as a stock product. However, the length is limited to about 7-8 meters. Especially in Belgium, this method is widely used in private housing. To meet modern standards (both hollow-core and massive slab) of soundproofing the floor needs to be covered with a soft floor covering that is able to dampen the sound of footsteps or a floating floor screed should be installed. An alternative is to put a strip of rubber underneath the floor slabs. Hollow-core slabs and wall elements without prestressed steel wire can be formed by extruders. The size of these elements will typically range in width from 600 to 2400 mm, in thickness from 150 to 500 mm, and can be delivered in lengths of up to 24 m. The voids of the hollow core can be used as conduit for installations. The interior of the core can be coated in order to use it as a ventilation duct."
http://dbpedia.org/resource/Porcelain_tile,Porcelain tile,"Porcelain tiles or ceramic tiles are porcelain or ceramic tiles commonly used to cover floors and walls, with a water absorption rate of less than 0.5 percent. The clay used to build porcelain tiles is generally denser. They can either be glazed or unglazed. Porcelain tiles are one type of vitrified tiles and are sometimes referred to as porcelain vitrified tiles. Historically, porcelain was not the usual material for tiles, which were much more often made of earthenware (terracotta) or stoneware. The first porcelain tiles were made in China, for example in the 15th-century Porcelain Tower of Nanjing (now largely destroyed). Here the tiles were used for walls, which long remained typical. In Europe, a few rooms were made in palaces of porcelain plaques, often with forms in high relief. These were made by Capodimonte porcelain and Real Fábrica del Buen Retiro among others. Although porcelain has now been widely used for making tiles for many years, modern production methods and quantities have made porcelain tiles available for the average householder in recent years."
http://dbpedia.org/resource/Quarry_tile,Quarry tile,"Quarry tile is a building material, usually 1⁄2 to 3⁄4 inch (13 to 19 mm) thick, made by either the extrusion process or more commonly by press forming and firing natural clay or shales. Quarry tile is manufactured from clay in a manner similar to bricks. It is shaped from clay, and fired at a high temperature, ~2,000 F°."
http://dbpedia.org/resource/Thatching,Thatching,"Thatching is the craft of building a roof with dry vegetation such as straw, water reed, sedge (Cladium mariscus), rushes, heather, or palm branches, layering the vegetation so as to shed water away from the inner roof. Since the bulk of the vegetation stays dry and is densely packed—trapping air—thatching also functions as insulation. It is a very old roofing method and has been used in both tropical and temperate climates. Thatch is still employed by builders in developing countries, usually with low-cost local vegetation. By contrast, in some developed countries it is the choice of some affluent people who desire a rustic look for their home, would like a more ecologically friendly roof, or who have purchased an originally thatched abode."
http://dbpedia.org/resource/Tile,Tile,"Tiles are usually thin, square or rectangular coverings manufactured from hard-wearing material such as ceramic, stone, metal, baked clay, or even glass. They are generally fixed in place in an array to cover roofs, floors, walls, edges, or other objects such as tabletops. Alternatively, tile can sometimes refer to similar units made from lightweight materials such as perlite, wood, and mineral wool, typically used for wall and ceiling applications. In another sense, a tile is a construction tile or similar object, such as rectangular counters used in playing games (see tile-based game). The word is derived from the French word tuile, which is, in turn, from the Latin word tegula, meaning a roof tile composed of fired clay. Tiles are often used to form wall and floor coverings, and can range from simple square tiles to complex or mosaics. Tiles are most often made of ceramic, typically glazed for internal uses and unglazed for roofing, but other materials are also commonly used, such as glass, cork, concrete and other composite materials, and stone. Tiling stone is typically marble, onyx, granite or slate. Thinner tiles can be used on walls than on floors, which require more durable surfaces that will resist impacts."
http://dbpedia.org/resource/Vinyl_composition_tile,Vinyl composition tile,"Vinyl composition tile (VCT) is a finished flooring material used primarily in commercial and institutional applications. Modern vinyl floor tiles and sheet flooring and versions of those products sold since the early 1980s are composed of colored polyvinyl chloride (PVC) chips formed into solid sheets of varying thicknesses (1⁄8 in or 3.2 mm is most common) by heat and pressure. Floor tiles are cut into modular shapes such 12-by-12-inch (300 mm × 300 mm) squares or 12-by-24-inch (300 mm × 610 mm) rectangles. In installation the floor tiles or sheet flooring are applied to a smooth, leveled sub-floor using a specially formulated vinyl adhesive or tile mastic that remains pliable. In commercial applications some tiles are typically waxed and buffed using special materials and equipment. Modern vinyl floor tile is frequently chosen for high-traffic areas because of its low cost, durability, and ease of maintenance. Vinyl tiles have high resilience to abrasion and impact damage and can be repeatedly refinished with chemical strippers and mechanical buffing equipment. If properly installed, tiles can be easily removed and replaced when damaged. Tiles are available in a variety of colors from several major flooring manufacturers. Some manufacturers have created vinyl tiles that very closely resemble wood, stone, terrazzo, and concrete and hundreds of varying patterns."
http://dbpedia.org/resource/Vitrified_tile,Vitrified tile,"Vitrified tile is a ceramic tile with very low porosity. It is an alternative to marble and granite flooring. Vitrified tiles are often used outdoors due to their water and frost resistance. There are four types of Vitrified tiles - Soluble salt, Double charge, Full Body, and Glazed."
http://dbpedia.org/resource/Stucco,Stucco,"Stucco or render is a construction material made of aggregates, a binder, and water. Stucco is applied wet and hardens to a very dense solid. It is used as a decorative coating for walls and ceilings, exterior walls, and as a sculptural and artistic material in architecture. Stucco can be applied on construction materials such as metal, expanded metal lath, concrete, cinder block, or clay brick and adobe for decorative and structural purposes. In English, ""stucco"" sometimes refers to a coating for the outside of a building and ""plaster"" to a coating for interiors; as described below, however, the materials themselves often have little to no differences. Other European languages, notably Italian, do not have the same distinction; stucco means plaster in Italian and serves for both."
